Location,Bad Frankenhausen,EDOF,51.3727799,11.1399989
Location,Langennersdorf,EDOH,50.9441562,13.2506457
Location,Bienenfarm,EDOI,52.6553199,12.7547463
Location,Lusse,EDOJ,52.1424211,12.6690954
Location,Rudolstadt-Groschwitz,EDOK,50.7334626,11.2365886
Location,Oschersleben,EDOL,52.0391964,11.2033948
Location,Ochsenhausen,EDONR,48.053631149935,9.91937406603717
Location,Bei Hattorf,EDONT,51.6328313,10.2571726
Location,Altdorf-Hagenhausen Airfield,EDOO,49.3871195,11.4217893
Location,Berneck,EDOPM,48.5721488,9.7296635
Location,Kammermark,EDOPS,53.1953957,12.1644353
Location,Oschatz,EDOQ,51.2954805,13.0852468
Location,Stoelln/Rhinow,EDOR,52.7453249,12.3858224
Location,Pennewitz,EDOS,50.6694167,11.0505556
Location,Sassberg Glider Field,EDOSN,51.9027757400407,10.6998381615797
Location,Stillberghof,EDOSV,48.7308226,10.8309319
Location,Obergrochlitz,EDOT,50.6462427,12.1777825
Location,Stendal-Borstel,EDOV,52.6329268,11.8312431
Location,Vielist,EDOW,53.566106,12.6543035
Location,Renneritz,EDOX,51.5949563,12.238108
Location,Schonebeck-Zackmunde,EDOZ,51.9982247,11.7886855
Location,Elchingen,EDPA,48.7777481,10.2651363
Location,Bad Ditzenbach,EDPB,48.5652613,9.7249209
Location,Jolling,EDPC,47.9251565,12.2888395
Location,Dingolfing,EDPD,48.6574979,12.4984903
Location,Eichstatt,EDPE,48.8785232,11.1798629
Location,Schwandorf,EDPF,49.3393271,12.1846831
Location,Heidenberg,EDPH,49.268269,11.0113196
Location,Moosburg auf der Kippe,EDPI,48.4585149,11.9442082
Location,Laichingen,EDPJ,48.4968592,9.6360924
Location,Schonberg,EDPK,48.0476797,12.5006574
Location,Ohlstadt Airfield,EDPL,47.6577376,11.2323469
Location,Donzdorf,EDPM,48.6772,9.84793
Location,Lunen-Lippeweiden,EDPMH,51.6165782,7.50237
Location,Hulben,EDPMR,48.5293624,9.3982042
Location,Paterzell Airfield,EDPN,47.8439169,11.0605914
Location,Bad Bruckenau-Oberleichtersbach,EDPNR,50.2719141,9.8233051
Location,Aventoft,EDPOP,54.8966136,8.8276541
Location,Rammertshof Amberg Airfield,EDPP,49.4394872,11.8105676
Location,Locktow,EDPPM,52.116501,12.70979
Location,Gerstetten,EDPT,48.624481,10.0671989
Location,Amalienhof,EDPU,48.7463367,10.0045517
Location,Buchig Airfield,EDPV,50.4477521,10.2566091
Location,Thalmassing-Waizenhofen,EDPW,49.0650855,11.2080644
Location,Oberhinkofen Airfield,EDPX,48.9518065,12.1466468
Location,Ellwangen,EDPY,48.96138,10.23108
Location,Ottenberg Airfield,EDPZ,49.3287984,11.4802112
Location,Bamberg AAF,EDQA,49.9180206,10.9061368
Location,Bad Windsheim,EDQB,49.5104456,10.3664311
Location,Brandensteinsebene,EDQC,50.265066,10.99198
Location,Bayreuth,EDQD,49.983543,11.6400496
Location,Burg Feuerstein,EDQE,49.7923646,11.1270998
Location,Petersdorf,EDQF,49.3617572,10.6704758
Location,Giebelstadt AAF,EDQG,49.6497123,9.9679479
Location,Herzogenaurach,EDQH,49.5825765,10.8829331
Location,Lauf-Lillinghof,EDQI,49.6049052,11.2830547
Location,Große Hohe Airfield,EDQJ,52.9868411,8.5730662
Location,Kulmach,EDQK,50.1335711,11.4633397
Location,Lichtenfels,EDQL,50.1470524,11.0519604
Location,Hof-Plauen,EDQM,50.2864041,11.8663086
Location,Neustadt/Aisch,EDQN,49.5869331,10.5767929
Location,Ottengruner Heide,EDQO,50.2258668,11.7319889
Location,Große Wiese Airfield,EDQQ,52.1365294,10.568149
Location,Ebern-Sendelbach,EDQR,50.0409221,10.8191795
Location,Goldlauter,EDQS,50.6334776,10.7283662
Location,Oppershausen Airfield,EDQU,52.5947326,10.2158284
Location,Weiden,EDQW,49.6812117,12.1152208
Location,Hetzleser Berg,EDQX,49.6413195,11.1607716
Location,Steinrucken,EDQY,50.2300682,10.9904699
Location,Zipser Berg,EDQZ,49.7619588,11.5682744
Location,Bad Neuenahr-Ahrweiler Airfield,EDRA,50.5570778,7.1363168
Location,Gronau Airfield,EDRC,52.0577999,9.8104
Location,Neumagen-Dhron,EDRD,49.8425,6.9163889
Location,Bad Durkheim,EDRF,49.4724065,8.1957992
Location,Gottschied,EDRG,49.73191,7.33844
Location,Linkenheim,EDRI,49.1417371,8.3950454
Location,Mont Royal,EDRM,49.9697107,7.1117352
Location,Nannhausen,EDRN,49.9702796,7.4791669
Location,Quakenbruck Airfield,EDRQ,52.6633475,7.9243341
Location,Osterholz-Scharmbeck Airfield,EDRR,53.2154005,8.8072996
Location,Bad Sobernheim-Domberg,EDRS,49.7919066,7.6672814
Location,Sundern-Seidfeld,EDRSG,51.3033754998935,7.97799664312262
Location,Fohren,EDRT,49.8641555,6.7865603
Location,Peine-Glindbruchkippe Airfield,EDRU,52.3237258,10.1814856
Location,Wershofen/Eifel,EDRV,50.4514617,6.7880964
Location,Wienau,EDRW,50.5659444,7.6525
Location,Neunkirchen-Bexbach Airport,EDRX,49.3413582,7.2551372
Location,Degerfeld,EDSA,48.2522923,9.0678309
Location,Hopen Airfield,EDSC,53.1473509,9.7955333
Location,Am Kreuzberg Glider Field,EDSD,50.3090007723514,10.3731578799454
Location,Scheuen Celle,EDSER,52.6692999,10.0879999
Location,Furth-Seckendorf Airfield,EDSF,49.4812083,10.8608943
Location,Grabenstetten,EDSG,48.5335884,9.4436557
Location,Backnang-Heiningen,EDSH,48.9215623,9.456515
Location,Binningen,EDSI,47.7985157491749,8.71870130439856
Location,Berliner Heide Airfield,EDSJ,52.669778,10.369752
Location,Kehl-Sundheim,EDSK,48.5619646,7.8418095
Location,Blumberg,EDSL,47.8443367,8.5629131
Location,Stude Bernsteinsee Airfield,EDSM,52.5658715,10.6804328
Location,Nortel,EDSO,48.6211801,9.6554085
